source,target
6369918336,268642005
268642005,6369918336
268642005,6395820748
6395820748,268642005
6395820748,268642006
268642006,6395820748
268642006,6369918337
6369918337,268642006
6369918337,30498730
30498730,6369918337
5496667746,5496667752
5496667752,5496667746
5496667752,268642234
268642234,5496667752
268642234,5496667748
5496667748,268642234
5496667748,8577600296
8577600296,5496667748
8577600296,268642232
268642232,8577600296
268642232,268642231
268642231,268642232
268642231,6367876749
6367876749,268642231
6367876749,268642230
268642230,6367876749
268642230,268642229
268642229,268642230
268642229,268642228
268642228,268642229
268642228,3808612231
3808612231,268642228
3808612231,268642151
268642151,3808612231
268642151,268642152
268642152,268642151
268642152,268642153
268642153,268642152
268642153,30986855
30986855,268642153
30986855,268641323
268641323,30986855
268641323,30986856
30986856,268641323
30986856,268641325
268641325,30986856
268641325,6367876751
6367876751,268641325
6367876751,5496667746
5496667746,6367876751
268642232,268642286
268642286,268642232
268642286,268642287
268642287,268642286
268642287,268642229
268642229,268642287
280120815,6372056967
6372056967,280120815
6372056967,280120816
280120816,6372056967
280122441,8530983495
8530983495,280122441
8530983495,1284303732
1284303732,8530983495
1284303732,566601533
566601533,1284303732
566601533,30215020
30215020,566601533
30215020,8527067115
8527067115,30215020
8527067115,8527067113
8527067113,8527067115
8527067113,5536006821
5536006821,8527067113
5536006821,7191350123
7191350123,5536006821
7191350123,4102502808
4102502808,7191350123
4102502808,280120749
280120749,4102502808
280120749,4102502809
4102502809,280120749
4102502809,5536013006
5536013006,4102502809
5536013006,280122442
280122442,5536013006
280122442,282041291
282041291,280122442
282041291,8527067112
8527067112,282041291
8527067112,566902295
566902295,8527067112
6353429170,6353429175
6353429175,6353429170
6353429175,6353429176
6353429176,6353429175
6353429176,6353429177
6353429177,6353429176
6353429177,6353429178
6353429178,6353429177
6353429178,6353429179
6353429179,6353429178
6353429179,290885326
290885326,6353429179
290885326,6353429168
6353429168,290885326
6353429168,290885327
290885327,6353429168
290885327,6353429167
6353429167,290885327
6353429167,282039626
282039626,6353429167
282039626,6353429166
6353429166,282039626
6353429166,6353429165
6353429165,6353429166
6353429165,6353429164
6353429164,6353429165
6353429164,480711142
480711142,6353429164
480711142,6353429153
6353429153,480711142
6353429153,6353429152
6353429152,6353429153
6353429152,6353429151
6353429151,6353429152
6353429151,6363811544
6363811544,6353429151
6363811544,282039627
282039627,6363811544
282039627,6363811545
6363811545,282039627
6363811545,282039628
282039628,6363811545
282039628,6363811546
6363811546,282039628
6363811546,6363811547
6363811547,6363811546
6363811547,6363811548
6363811548,6363811547
6363811548,6363811549
6363811549,6363811548
6363811549,282039629
282039629,6363811549
282039629,6363811550
6363811550,282039629
6363811550,4927677644
4927677644,6363811550
4927677644,282039630
282039630,4927677644
282039630,6363811551
6363811551,282039630
6363811551,6363811552
6363811552,6363811551
6363811552,282039631
282039631,6363811552
282039631,291530960
291530960,282039631
291530960,282039632
282039632,291530960
282039632,6276851420
6276851420,282039632
6369992443,2713512390
2713512390,6369992443
2713512390,2713512389
2713512389,2713512390
2713512389,6370293361
6370293361,2713512389
6370293361,30986871
30986871,6370293361
282040201,1387324213
1387324213,282040201
1387324213,480762553
480762553,1387324213
480762553,282039896
282039896,480762553
282039896,2475749001
2475749001,282039896
2475749001,282040202
282040202,2475749001
282040202,480762552
480762552,282040202
480762552,282040203
282040203,480762552
282040203,6353530901
6353530901,282040203
6353530901,282039910
282039910,6353530901
282039910,282039911
282039911,282039910
282039911,282039912
282039912,282039911
282039912,6353429116
6353429116,282039912
6353429116,282039913
282039913,6353429116
282039913,6353429115
6353429115,282039913
6353429115,282039914
282039914,6353429115
6580961444,6580796657
6580796657,6580961444
6580796657,6580796658
6580796658,6580796657
6580796658,6580796659
6580796659,6580796658
6580796659,282040556
282040556,6580796659
282040556,6580796660
6580796660,282040556
6580796660,6580796661
6580796661,6580796660
6580796661,6580796662
6580796662,6580796661
1295903328,7935858091
7935858091,1295903328
7935858091,5552457017
5552457017,7935858091
5552457017,6580818946
6580818946,5552457017
6372331348,6372331347
6372331347,6372331348
6372331347,6372331346
6372331346,6372331347
6372331346,6372331345
6372331345,6372331346
6372331345,6372331343
6372331343,6372331345
6372331343,6372331344
6372331344,6372331343
6372331344,3590900167
3590900167,6372331344
3590900167,5555073938
5555073938,3590900167
5555073938,1295903349
1295903349,5555073938
290884181,290883955
290883955,290884181
290883955,6580724733
6580724733,290883955
6580724733,6580724732
6580724732,6580724733
6580724732,290884182
290884182,6580724732
290884182,6363930273
6363930273,290884182
6363930273,290883957
290883957,6363930273
290883957,6580724730
6580724730,290883957
6580724730,8523004069
8523004069,6580724730
8523004069,6580724729
6580724729,8523004069
6580724729,290884183
290884183,6580724729
290884183,6580724728
6580724728,290884183
6580724728,2473361530
2473361530,6580724728
2473361530,6580724727
6580724727,2473361530
6580724727,2473361511
2473361511,6580724727
2473361511,260571079
260571079,2473361511
290884367,6580785052
6580785052,290884367
6580785052,290884227
290884227,6580785052
290884227,290884228
290884228,290884227
290884228,6580785051
6580785051,290884228
6580785051,6580785050
6580785050,6580785051
6580785050,2473361535
2473361535,6580785050
2473361535,6580785049
6580785049,2473361535
6580785049,6580785048
6580785048,6580785049
6580785048,290884378
290884378,6580785048
290884257,290884256
290884256,290884257
290884256,6580785053
6580785053,290884256
6580785053,290884367
290884367,6580785053
290884932,6353497522
6353497522,290884932
6353497522,6353497523
6353497523,6353497522
6353497523,290884934
290884934,6353497523
290884934,6353497524
6353497524,290884934
6353497524,6580785039
6580785039,6353497524
6580785039,290884580
290884580,6580785039
290884580,6580785040
6580785040,290884580
6580785040,6580785041
6580785041,6580785040
6580785041,6580785042
6580785042,6580785041
6580785042,6580785043
6580785043,6580785042
6580785043,6580785044
6580785044,6580785043
6580785044,6580785045
6580785045,6580785044
6580785045,290884744
290884744,6580785045
290884744,6580785046
6580785046,290884744
6580785046,6580785047
6580785047,6580785046
6580785047,290884227
290884227,6580785047
282040047,6825807240
6825807240,282040047
6825807240,290885187
290885187,6825807240
290885187,6353429120
6353429120,290885187
6353429120,1026792449
1026792449,6353429120
1026792449,290885104
290885104,1026792449
290885104,290885245
290885245,290885104
290885245,7730384983
7730384983,290885245
7730384983,480762552
480762552,7730384983
480762552,6353429121
6353429121,480762552
6353429121,6353429122
6353429122,6353429121
6353429122,480711143
480711143,6353429122
480711143,290884680
290884680,480711143
290884680,6353429123
6353429123,290884680
6353429123,6353429124
6353429124,6353429123
6353429124,290884682
290884682,6353429124
290884682,290884827
290884827,290884682
290884827,290884780
290884780,290884827
290884780,6353429126
6353429126,290884780
6353429126,290884684
290884684,6353429126
290884684,6353429125
6353429125,290884684
6353429125,290884781
290884781,6353429125
290884781,290884772
290884772,290884781
290884738,6580795455
6580795455,290884738
6580795455,612932085
612932085,6580795455
612932085,6580795456
6580795456,612932085
6580795456,6580795457
6580795457,6580795456
6580795457,290884772
290884772,6580795457
290884772,6580795458
6580795458,290884772
6580795458,290884739
290884739,6580795458
290884739,6580795459
6580795459,290884739
6580795459,290884773
290884773,6580795459
290884773,6580795460
6580795460,290884773
6580795460,6580795461
6580795461,6580795460
6580795461,290884741
290884741,6580795461
290884741,6580795462
6580795462,290884741
6580795462,290884742
290884742,6580795462
290884742,612932082
612932082,290884742
612932082,6580795463
6580795463,612932082
6580795463,1395329921
1395329921,6580795463
1395329921,6580795464
6580795464,1395329921
6580795464,6580795465
6580795465,6580795464
6580795465,290884744
290884744,6580795465
290884827,290884932
290884932,290884827
290884932,1395329920
1395329920,290884932
1395329920,30986598
30986598,1395329920
290884932,8638813047
8638813047,290884932
8638813047,6353497509
6353497509,8638813047
6353497509,6353497508
6353497508,6353497509
6353497508,6353497507
6353497507,6353497508
6353497507,6353497506
6353497506,6353497507
6353497506,6353497505
6353497505,6353497506
6353497505,290885058
290885058,6353497505
290885058,2491489620
2491489620,290885058
2491489620,290885167
290885167,2491489620
290885167,290885057
290885057,290885167
290885186,7730384979
7730384979,290885186
7730384979,290885194
290885194,7730384979
290885194,290885187
290885187,290885194
6369992441,56233482
56233482,6369992441
56233482,2475749037
2475749037,56233482
2475749037,1026792544
1026792544,2475749037
1026792544,6353497529
6353497529,1026792544
6353497529,566902276
566902276,6353497529
566902276,1395073777
1395073777,566902276
1395073777,6353497528
6353497528,1395073777
6353497528,290885181
290885181,6353497528
290885194,6353429117
6353429117,290885194
6353429117,290885195
290885195,6353429117
290885195,6353429118
6353429118,290885195
6353429118,8577600284
8577600284,6353429118
8577600284,6353429119
6353429119,8577600284
6353429119,290885196
290885196,6353429119
290885196,290885197
290885197,290885196
290885197,290885245
290885245,290885197
30986861,6369918324
6369918324,30986861
6369918324,290885345
290885345,6369918324
290885345,290885346
290885346,290885345
290885346,30986869
30986869,290885346
6369918327,6369918317
6369918317,6369918327
6369918317,6369918318
6369918318,6369918317
6369918318,6369918319
6369918319,6369918318
6369918319,290885440
290885440,6369918319
290885440,290885435
290885435,290885440
290885435,290885441
290885441,290885435
290885441,6369918320
6369918320,290885441
6369918320,290885437
290885437,6369918320
290885327,6353429169
6353429169,290885327
6353429169,291530987
291530987,6353429169
291530987,6353429154
6353429154,291530987
6353429154,6353429155
6353429155,6353429154
6353429155,6353429156
6353429156,6353429155
6353429156,6353429157
6353429157,6353429156
6353429157,6353429158
6353429158,6353429157
6353429158,6363811553
6363811553,6353429158
6363811553,291530988
291530988,6363811553
291530988,6363811554
6363811554,291530988
6363811554,6363811555
6363811555,6363811554
6363811555,6363811556
6363811556,6363811555
6363811556,291530957
291530957,6363811556
291530957,6363811557
6363811557,291530957
6363811557,6363811558
6363811558,6363811557
6363811558,6363811559
6363811559,6363811558
6363811559,6363811560
6363811560,6363811559
6363811560,291530958
291530958,6363811560
291530958,4927677643
4927677643,291530958
4927677643,6363811561
6363811561,4927677643
6363811561,6363811562
6363811562,6363811561
6363811562,291530989
291530989,6363811562
291530989,291530960
291530960,291530989
291531117,5496667756
5496667756,291531117
5496667756,291531116
291531116,5496667756
291531116,6369918322
6369918322,291531116
6369918322,291531115
291531115,6369918322
291531115,291531124
291531124,291531115
30498521,2469958700
2469958700,30498521
2469958700,8584796191
8584796191,2469958700
8584796191,8584796190
8584796190,8584796191
8584796190,8584796173
8584796173,8584796190
8584796173,30498519
30498519,8584796173
293064864,293064871
293064871,293064864
293064871,293064872
293064872,293064871
293064872,480762546
480762546,293064872
480762546,1395084546
1395084546,480762546
1395084546,293064866
293064866,1395084546
293064866,6367936097
6367936097,293064866
6367936097,6367936096
6367936096,6367936097
6367936096,293064873
293064873,6367936096
293064873,8555764206
8555764206,293064873
8555764206,7843839196
7843839196,8555764206
7843839196,30986859
30986859,7843839196
293064870,2977725268
2977725268,293064870
2977725268,7843839192
7843839192,2977725268
7843839192,293064871
293064871,7843839192
293064950,7843839186
7843839186,293064950
7843839186,7843839193
7843839193,7843839186
7843839193,480762546
480762546,7843839193
480762546,293064951
293064951,480762546
293064951,293064952
293064952,293064951
30695698,293107642
293107642,30695698
293107642,6370215767
6370215767,293107642
6370215767,6361965205
6361965205,6370215767
6361965205,6370215766
6370215766,6361965205
6370215766,293107643
293107643,6370215766
293107643,6370215765
6370215765,293107643
6370215765,293107644
293107644,6370215765
293107644,8505808238
8505808238,293107644
8505808238,293107645
293107645,8505808238
293107645,293107646
293107646,293107645
293107646,293107620
